/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_24_990.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_24_990.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_24_990.jpg, 0, 0, 0, 7.956535E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_090.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_090.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_090.jpg, 0, 0, 0, 7.835182E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_200.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_200.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_200.jpg, 0, 0, 0, 7.888114E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_316.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_316.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_316.jpg, 0, 0, 0, 8.050961E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_420.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_420.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_420.jpg, 0, 0, 0, 7.819897E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_534.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_534.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_534.jpg, 0, 0, 0, 7.933989E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_651.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_651.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_651.jpg, 0, 0, 0, 7.945559E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_753.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_753.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_753.jpg, 0, 0, 0, 7.824332E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_865.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_865.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_865.jpg, 0, 0, 0, 7.827506E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_25_985.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_25_985.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_25_985.jpg, -0.210729, 0, 0, 8.632326E-05
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_090.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_090.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_090.jpg, -0.4825562, 0.02989805, 0, 0.04245238
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_227.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_227.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_227.jpg, -0.938412, 0.4857538, 0, 0.5716924
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_327.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_327.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_327.jpg, -1, 0.7681739, 0, 1.247805
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_432.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_432.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_432.jpg, -1, 0.7517313, 0, 2.235146
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_536.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_536.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_536.jpg, -1, 0.3931231, 0, 2.948516
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_644.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_644.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_644.jpg, -0.7549452, 0.06977427, 0, 3.166678
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_745.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_745.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_745.jpg, -0.4796171, 0, 0, 3.164866
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_850.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_850.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_850.jpg, -0.182653, 0, 0, 3.139501
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_26_956.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_26_956.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_26_956.jpg, 0, 0, 0, 3.099444
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_27_057.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_27_057.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_27_057.jpg, -0.1097939, 0.01566267, 0, 3.070312
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_27_157.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_27_157.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_27_157.jpg, -0.4104692, 0.3163379, 0, 3.247484
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_27_261.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_27_261.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_27_261.jpg, -0.6823053, 0.6295137, 0, 3.78352
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_27_362.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_27_362.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_27_362.jpg, -0.3958293, 0.9159898, 0, 4.705743
/Users/antonmoiseev/Desktop/Data/IMG/center_2020_05_22_17_32_27_464.jpg, /Users/antonmoiseev/Desktop/Data/IMG/left_2020_05_22_17_32_27_464.jpg, /Users/antonmoiseev/Desktop/Data/IMG/right_2020_05_22_17_32_27_464.jpg, -0.08853615, 0.7439185, 0, 5.716709
